,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
34,Antonio OrtuÇño,@AntonioOrtugno,2021-01-06T17:22:40.000Z,"Antonio OrtuÇño
@AntonioOrtugno
¶ú
6 ene. 2021",Como dijo Benito JuÇ­rez: ƒ??QuÇ¸date en casa o al menos ve a una playa bonitaƒ?.,,2,14,233,[],https://twitter.com/AntonioOrtugno/status/1346869806255935488
35,QuÇ¸ Poca Madre,@QuePocaMadre_Mx,2021-01-06T08:31:15.000Z,"QuÇ¸ Poca Madre
@QuePocaMadre_Mx
¶ú
6 ene. 2021","De nuestro inbox

Choque entre un Taxi y un Tesla de la aplicaciÇün Beat, el accidente se registrÇü esta maÇñana en la colonia Independencia en la alcaldÇğa Benito JuÇ­rez #CDMX",,20,53,187,['https://pbs.twimg.com/ext_tw_video_thumb/1346730528624451584/pu/img/t59Yqhb3rPU4m-cV.jpg'],https://twitter.com/QuePocaMadre_Mx/status/1346736071606816771
36,AndrÇ¸s GuzmÇ­n,@AndresGuzBJ,2021-01-07T03:01:33.000Z,"AndrÇ¸s GuzmÇ­n
@AndresGuzBJ
¶ú
6 ene. 2021","UN ROBO MAS EN BENITO JUAREZ
Hoy me toco a mÇğ, despuÇ¸s de compartirles experiencias de otras personas.
Estaba parado en el alto de Eje 8 JosÇ¸ MarÇğa Rico y Gabriel Mancera pasadas las 18:30 hrs cuando un Audi nos golpea a mi auto y el de al lado por escapar de un ...
ABRO HILO",,18,144,168,[],https://twitter.com/AndresGuzBJ/status/1347015487155281929
37,norm x,@aendriago,2021-01-07T17:24:42.000Z,"norm x
@aendriago
¶ú
7 ene. 2021",Natalicio del divo de JuÇ­rez >>>>> Natalicio de Benito JuÇ­rez,,,11,99,[],https://twitter.com/aendriago/status/1347232706070011904
38,Alfonso Flores DurÇün y Enciso,@AlfonsoFDyE,2021-01-08T20:03:01.000Z,"Alfonso Flores DurÇün y Enciso
@AlfonsoFDyE
¶ú
8 ene. 2021","Para transformar las cosas hay que dar un paso al frente. Acabo de registrarme como precandidato de Morena a Diputado Federal por el Distrito XV (Benito JuÇ­rez).

Nuestra demarcaciÇün estÇ­  secuestrada por una pandilla que la ha saqueado sin escrÇ§pulos y a niveles exagerados.",,237,255,847,[],https://twitter.com/AlfonsoFDyE/status/1347634937936162826
39,Monitor CancÇ§n,@MonitorCancun,2021-01-08T01:21:45.000Z,"Monitor CancÇ§n
@MonitorCancun
¶ú
7 ene. 2021","Respondiendo a 
@VigiaCiudadano7
 @AytoCancun
 y 7 mÇ­s",,1,2,2,[],https://twitter.com/MonitorCancun/status/1347352759671119875
40,Alfonso Flores DurÇün y Enciso,@AlfonsoFDyE,2021-01-09T23:32:19.000Z,"Alfonso Flores DurÇün y Enciso
@AlfonsoFDyE
¶ú
9 ene. 2021","Agradezco de  las muestras de apoyo que me han hecho llegar despuÇ¸s de anunciar mi registro como precandidato a Diputado Federal por el Distrito XV de la CDMX (Benito JuÇ­rez)

Al panismo que pretende intimidarme con cientos de mensajes y amenazas: no me doblan los corruptos.",ƒÏ,359,403,647,['https://pbs.twimg.com/ext_tw_video_thumb/1348048765765222401/pu/img/jaSi9LFmzEkkTsQ_.jpg'],https://twitter.com/AlfonsoFDyE/status/1348049995543564288
41,Ğ?Ğ??Ğ??ÇüĞ??Ğ??Ğ??Ğ?? Ğ?îĞ??Ğ??Ğ??Ğ??Ğ??Ğ??,@taller2006,2021-01-09T18:28:01.000Z,"Ğ?Ğ??Ğ??ÇüĞ??Ğ??Ğ??Ğ?? Ğ?îĞ??Ğ??Ğ??Ğ??Ğ??Ğ??
@taller2006
¶ú
9 ene. 2021","Soy ama de casa, vivo en la Nativitas, una colonia popular de la AlcaldÇğa Benito JuÇ­rez en la CDMX.
Un lugar a dÇünde acude el #TUMOR a comprar votos.

No en todo BJ vive la crema y nata de los whitexicans, pero sÇülo ellos han saqueado la AlcaldÇğa durante dÇ¸cadas.",,44,231,537,[],https://twitter.com/taller2006/status/1347973417195204616
42,MartÇğn Ernesto MartÇğnez,@Ernesto13882002,2021-01-10T02:13:03.000Z,"MartÇğn Ernesto MartÇğnez
@Ernesto13882002
¶ú
9 ene. 2021","HASTA DONDE TOPE DE NACORI A BENITO JUÇREZ,",,,6,23,[],https://twitter.com/Ernesto13882002/status/1348090444840718336
43,Identidad anticonceptiva,@0_novato,2021-01-10T01:13:37.000Z,"Identidad anticonceptiva
@0_novato
¶ú
9 ene. 2021",Un tiro entre yoko ono y Benito JuÇ­rez,ƒ?ï,,2,9,[],https://twitter.com/0_novato/status/1348075488867213320
44,Tus Diputadas y Diputados Morena,@DiputadosMorena,2021-01-11T15:58:45.000Z,"Tus Diputadas y Diputados Morena
@DiputadosMorena
¶ú
11 ene. 2021","Lamentamos profundamente el fallecimiento de NohemÇğ Leticia Çnimas Vargas, Coordinadora Nacional del Programa de Becas para el Bienestar Benito JuÇ­rez. Nuestras condolencias a su familia y a todos sus seres queridos.",,5,27,68,[],https://twitter.com/DiputadosMorena/status/1348660626860761098
45,A Barlovento Informa,@ABarloventoInfo,2021-01-11T14:46:39.000Z,"A Barlovento Informa
@ABarloventoInfo
¶ú
11 ene. 2021","Fallece de #COVID19 la coordinadora de Becas Benito JuÇ­rez, Leticia Çnimas #QEPD",,6,39,41,[],https://twitter.com/ABarloventoInfo/status/1348642485724008448
46,Gloria Alfa y Omega,@GlodeJo07,2021-01-12T16:22:04.000Z,"Gloria Alfa y Omega
@GlodeJo07
¶ú
12 ene. 2021","Ni Andrea ChÇ­vez
Ni EstefanÇğa JuÇ­rez Mora (Veloz)
Ni Antonio Attolini
Ni GibrÇ­n RamÇğrez
Ni Abraham Mendieta
Ni los otros ƒ??activistas digitalesƒ? que en sexenios anteriores estaban preocupados por la corrupciÇün,han dicho nada acerca de los millones que le regalaron a PÇğo LÇüpez.",,65,770,3.111,[],https://twitter.com/GlodeJo07/status/1349028882863828996
47,Ğ??,@PedriFCB,2021-01-12T17:38:33.000Z,"Ğ??
@PedriFCB
¶ú
12 ene. 2021",Fav si sos mÇ­s alto que Benito Juarez,,4,,63,[],https://twitter.com/PedriFCB/status/1349048133737709571
48,pal,@hyuniIover,2021-01-13T16:45:56.000Z,"pal
@hyuniIover
¶ú
13 ene. 2021",mi carta a benito juarez,Ğ???,12,,28,[],https://twitter.com/hyuniIover/status/1349397279908757512
49,Jorge Triana,@JTrianaT,2021-01-13T21:47:29.000Z,"Jorge Triana
@JTrianaT
¶ú
13 ene. 2021","Las brigadas de reclutamiento electoral de morena mal llamados ""servidores de la naciÇün"", coordinarÇ­n la distribuciÇün de la vacuna contra el covid19. TambiÇ¸n participan los promotores de ""sembrando vida"", y los becarios ""Benito JuÇ­rez""

Pero dicen que no lucran con la vacuna. ",,18,184,262,[],https://twitter.com/JTrianaT/status/1349473164846223360
50,Chumel Torres,@ChumelTorres,2021-01-14T18:24:54.000Z,"Chumel Torres
@ChumelTorres
¶ú
14 ene. 2021",No apoyes como Benito JuÇ­rez a quien gobierna como Benito Bodoque.,,486,3.567,"23,3 mil",[],https://twitter.com/ChumelTorres/status/1349784571718610944
51,Mr. Lotario,@MrLotario,2021-01-14T20:31:22.000Z,"Mr. Lotario
@MrLotario
¶ú
14 ene. 2021","DATO CURIOSO:
 
Benito Bodoque tenÇğa la misma altura que Benito JuÇ­rez",,52,243,745,[],https://twitter.com/MrLotario/status/1349816399590531087
52,Daniel Marmolejo,@HomoExNovo,2021-01-15T06:05:03.000Z,"Daniel Marmolejo
@HomoExNovo
¶ú
15 ene. 2021",SeÇñor Presidente de la RepÇ§blica Benito JuÇ­rez tengo para Usted una pregunta: ¶¨QuÇ¸ aplica cuando hay ALTA TRAICIÇ?N?,,22,119,306,[],https://twitter.com/HomoExNovo/status/1349960771652841475
53,Marisol Cubas,@MarisolCubas,2021-01-15T16:38:24.000Z,"Marisol Cubas
@MarisolCubas
¶ú
15 ene. 2021",Benito Bodoque tambiÇ¸n se llama asÇğ por Benito JuÇ­rez??? #DesPEJEmosMexico2021,,4,10,15,[],https://twitter.com/MarisolCubas/status/1350120159499886593
54,Hans Salazar,@Hans2412,2021-01-16T22:26:21.000Z,"Hans Salazar
@Hans2412
¶ú
16 ene. 2021","InauguraciÇün de la Universidad para el Bienestar:
ƒ??Benito JuÇ­rezƒ?? sede Atoyac de Çlvarez

Gira del presidente LÇüpez Obrador
SÇ­bado 16 de enero 2021 

 Presidencia",Ğ??ú,22,282,932,[],https://twitter.com/Hans2412/status/1350570112127008769
55,Jorge Triana,@JTrianaT,2021-01-16T16:52:28.000Z,"Jorge Triana
@JTrianaT
¶ú
16 ene. 2021","Las brigadas electorales de morena mal llamados ""servidores de la naciÇün"", coordinan la distribuciÇün de la vacuna contra el covid19. 

TambiÇ¸n participan promotores de ""sembrando vida"", becarios ""Benito JuÇ­rez"", y grupos de ""voluntarios"".

Pero dicen que no lucran con la vacuna.",,135,1.514,3.208,[],https://twitter.com/JTrianaT/status/1350486085202132999
56,Gobierno de MÇ¸xico,@GobiernoMX,2021-01-17T04:25:38.000Z,"Gobierno de MÇ¸xico
@GobiernoMX
¶ú
16 ene. 2021
OrganizaciÇün gubernamental de MÇ¸xico","InauguraciÇün de la Universidad para el Bienestar ƒ??Benito JuÇ­rezƒ? sede Atoyac de Çlvarez, Guerrero.

16 de enero de 2021",,171,716,2.205,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/GobiernoMX/status/1350660527031279617
57,Gobierno de MÇ¸xico,@GobiernoMX,2021-01-17T20:25:40.000Z,"Gobierno de MÇ¸xico
@GobiernoMX
¶ú
17 ene. 2021
OrganizaciÇün gubernamental de MÇ¸xico","InauguraciÇün de la Universidad para el Bienestar Benito JuÇ­rez GarcÇğa sede Juan R. Escudero, Guerrero. 

17 de enero de 2021",,83,520,1.438,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/GobiernoMX/status/1350902129125437440
58,Gral. de Div. D.E.M. Gargajo Vaginal,@GargajoVaginal_,2021-01-18T02:22:46.000Z,"Gral. de Div. D.E.M. Gargajo Vaginal
@GargajoVaginal_
¶ú
17 ene. 2021","Esto es una granja no??? Ah perdÇün es la universidad Benito JuÇ­rez en guerrero la que inaugurÇü 
@lopezobrador_
 no cabe duda que la 4T estÇ­ peleada con el avance tecnolÇügico, me es imposible creer que la gente pueda celebrar estas construcciones bananeras dignas de un dictador",,17,47,74,[],https://twitter.com/GargajoVaginal_/status/1350991997016956930
59, Ÿİ Cata,@Ia__BeIlIezza,2021-01-18T22:11:08.000Z," Ÿİ Cata
@Ia__BeIlIezza
¶ú
18 ene. 2021","Quiso ser cÇümo Benito JuÇ­rez y terminÇü siendo un pndejo.

¶¨Ya saben quiÇ¸n es?",,97,156,819,[],https://twitter.com/Ia__BeIlIezza/status/1351291056156012545
60,Naruto MÇ¸xico,@Naruto_Mexico,2021-01-19T22:12:07.000Z,"Naruto MÇ¸xico
@Naruto_Mexico
¶ú
19 ene. 2021","hoy es el cumpleaÇños de nuestro querido Kazekage y Benito JuÇ­rez del Mundo Ninja.

¶­¶­FELICIDADES GAARA!!",,1,16,118,[],https://twitter.com/Naruto_Mexico/status/1351653692722868225
61,Pancho Apartidista,@hcmuebles,2021-01-19T20:08:01.000Z,"Pancho Apartidista
@hcmuebles
¶ú
19 ene. 2021","Universidades Benito JuÇ­rez, con visiÇün de futuro establo. #LopezMexicoTeRepudia",Ğ???,,6,6,[],https://twitter.com/hcmuebles/status/1351622463591907332
62,EL MADERENSE TAMAULIPAS,@ElMaderense12,2021-01-20T23:33:40.000Z,"EL MADERENSE TAMAULIPAS
@ElMaderense12
¶ú
20 ene. 2021","Ya  voy a ver a la #OposicionPedirra criticando las Universidades del Bienestar
.
Como lo hicieron con las Becas Benito Juarez y los apoyos a adultos mayores.

Y siendo los primeros en inscribirse.

Gozando los beneficios que AMLO trajo para el pueblo.

#Hipocritas",,6,103,126,[],https://twitter.com/ElMaderense12/status/1352036605196980226
63,c,@crdz_98,2021-01-20T21:33:57.000Z,"c
@crdz_98
¶ú
20 ene. 2021",Benito JuÇ­rez al ver que el puente de su natalicio sigue hasta el 2021,,1,3,9,[],https://twitter.com/crdz_98/status/1352006477272252416
64,BiciManager,@BiciManager,2021-01-21T20:11:22.000Z,"BiciManager
@BiciManager
¶ú
21 ene. 2021","Muere ciclista tras ser atropellado en Calzada de Tlalpan, pasando Viaducto rumbo al sur, en la alcaldÇğa Benito JuÇ­rez.

Hasta el momento, no se tiene registro del auto que embistiÇü a la vÇğctima.",,39,115,119,[],https://twitter.com/BiciManager/status/1352348081598177280
65,Ana Gatita AristoJazz,@anacademica_,2021-01-21T06:36:30.000Z,"Ana Gatita AristoJazz
@anacademica_
¶ú
21 ene. 2021","@UCS_GCDMX
 hola! De nuevo fiesta en la Isidro Fabela, se oye muchÇğsima gente. Ya se habÇğa reportado y siguen
Es entre la 12 y Benito JuÇ­rez 
@TlalpanVecinos
 @locatel_mx
 @TlalpanCivico",,1,3,1,[],https://twitter.com/anacademica_/status/1352143012084801537
66,Ğ?Ğ??Ğ??ÇüĞ??Ğ??Ğ??Ğ?? Ğ?îĞ??Ğ??Ğ??Ğ??Ğ??Ğ??,@taller2006,2021-01-22T04:26:43.000Z,"Ğ?Ğ??Ğ??ÇüĞ??Ğ??Ğ??Ğ?? Ğ?îĞ??Ğ??Ğ??Ğ??Ğ??Ğ??
@taller2006
¶ú
21 ene. 2021","Mira Twitter, te doy un motivo mÇ­s para que me censures.

Antes de que cierres mi cuenta, quiero dejar en claro que si la militancia de #morena decide q yo sea la mejor aspirante al Dtto. XV en Benito JuÇ­rez, CDMX, Margarita Zavala serÇğa mi rival en las urnas.

Y no le temo.",,110,495,999,[],https://twitter.com/taller2006/status/1352472740796755970
67,Pacasso,@DrNetas,2021-01-22T22:29:54.000Z,"Pacasso
@DrNetas
¶ú
22 ene. 2021","AMLO.- ...y, sr. Biden,  devuÇ¸lvanos Texas.
EBRARD.- Solo lo que estÇ­ escrito, seÇñor.
AMLO.- Ok... Benito JuÇ­rez dijo una v...
EBRARD.- SOLO-LO-QUE-ESTÇ-ESCRITO.
AMLO.- Ash...",,100,756,5.399,[],https://twitter.com/DrNetas/status/1352745330215944194
68,Patria Libre,@Tano2412,2021-01-23T04:04:35.000Z,"Patria Libre
@Tano2412
¶ú
22 ene. 2021","ƒ??El origen de la corrupciÇün, el unicato de JuÇ­rez Celmanƒ?

En 1886, el cuÇñado de Julio Argentino Roca, Miguel JuÇ­rez Celman, llega a la presidencia de la NaciÇün a travÇ¸s del fraude.
El nuevo presidente tambiÇ¸n asumiÇü la conducciÇün de Partido Autonomista Nacional (PAN) y se dedicÇü",ƒ?? ƒ?¦ Ğ??ï ƒ?¦,66,330,465,[],https://twitter.com/Tano2412/status/1352829556386889730
69,Jorge Sanen,@jorge_sanen,2021-01-23T02:07:37.000Z,"Jorge Sanen
@jorge_sanen
¶ú
22 ene. 2021",Cifras en Benito JuÇ­rez al 22 de Enero 2021.,,,1,4,[],https://twitter.com/jorge_sanen/status/1352800120933330944
70,Monserrat PÇ¸rez CedeÇño,@MonsePCedeno,2021-01-24T00:51:51.000Z,"Monserrat PÇ¸rez CedeÇño
@MonsePCedeno
¶ú
23 ene. 2021","Hoy participÇ¸ en una reuniÇün con la dirigencia 
@PRICDMX_
 y los militantes de la AlcaldÇğa Benito JuÇ­rez, ¶­Gracias a nuestro Pte. 
@BetanzosOficial
 y Sria. Gral. 
@TaniaLariosMX
 por escuchar nuestras inquietudes en vÇğsperas de una complicada elecciÇün! Me sumo y apuesto a la unidad.",,,5,16,[],https://twitter.com/MonsePCedeno/status/1353143442226950144
71,Migaja de Pam,@migajadepam,2021-01-24T19:32:29.000Z,"Migaja de Pam
@migajadepam
¶ú
24 ene. 2021","Tacos don Beto ƒ??Los de cochinadaƒ?. 

Dr. JosÇ¸ MarÇğa Vertiz 1028, Benito JuÇ­rez, 03600, CDMX",,,,5,[],https://twitter.com/migajadepam/status/1353425458130542594
72,Robert Dobbs,@iamrobertdobbs,2021-01-25T02:02:15.000Z,"Robert Dobbs
@iamrobertdobbs
¶ú
24 ene. 2021",ƒ??El derecho al respeto ajeno es la pazƒ? - Benito JuÇ­rez,,15,15,211,[],https://twitter.com/iamrobertdobbs/status/1353523546954240001
73,Marybel Villegas CanchÇ¸,@MarybelViIIegas,2021-01-25T21:41:39.000Z,"Marybel Villegas CanchÇ¸
@MarybelViIIegas
¶ú
25 ene. 2021",PROMOVERÇ? LA UNIDAD EN BENITO JUÇREZ,,23,21,51,[],https://twitter.com/MarybelViIIegas/status/1353820352128946176
74,Andrea ChÇ­vez,@AndreaChavezTre,2021-01-26T15:55:16.000Z,"Andrea ChÇ­vez
@AndreaChavezTre
¶ú
26 ene. 2021","Ciudad JuÇ­rez, tierra de frÇğos y calores extremos desde la cual resistimos a las tormentas de arena, a la violencia y a la corrupciÇün.

AquÇğ inicia la Patria y aquÇğ debe florecer la Cuarta TransformaciÇün.",,78,545,2.597,[],https://twitter.com/AndreaChavezTre/status/1354095571036868608
75,AXL,@AXL_BELFORT,2021-01-26T05:32:54.000Z,"AXL
@AXL_BELFORT
¶ú
25 ene. 2021","AndrÇ¸s LÇüpez, con el Ingeniero AgrÇünomo Zootecnista Delfino Terrones RamÇğrez, presidente municipal de Juan R. Escudero, Guerrero, MÇ¸xico.

En la reciente inauguraciÇün de la ""FACULTAD DE MEDICINA INTEGRAL Y SALUD COMUNITARIA"" del sistema ""Universidades Publicas BENITO JUAREZ"".",,19,137,378,['https://pbs.twimg.com/ext_tw_video_thumb/1353938412697489408/pu/img/QM8drqXck-s3QqeS.jpg'],https://twitter.com/AXL_BELFORT/status/1353938945650913281
76,Gerson Castillo F,@gersoncastillof,2021-01-27T02:54:47.000Z,"Gerson Castillo F
@gersoncastillof
¶ú
26 ene. 2021","""Con el pueblo todo, sin el pueblo nada"" -Benito JuÇ­rez 
#ADELANTE #BuenasNoches",,2,2,63,[],https://twitter.com/gersoncastillof/status/1354261542829744135
77,MiguelTorrucoMarquÇ¸s,@TorrucoTurismo,2021-01-27T13:58:18.000Z,"MiguelTorrucoMarquÇ¸s
@TorrucoTurismo
¶ú
27 ene. 2021","El Aeropuerto Internacional Benito JuÇ­rez de la Ciudad de MÇ¸xico #AICM apoyÇü la instalaciÇün de un laboratorio, para que pasajeros y tripulaciÇün de vuelos internacionales puedan realizarse las pruebas de Covid-19, requisito para viajar a algunos paÇğses.",,21,113,286,[],https://twitter.com/TorrucoTurismo/status/1354428522966753282
78,Pascal,@beltrandelrio,2021-01-28T22:05:58.000Z,"Pascal
@beltrandelrio
¶ú
28 ene. 2021","Benito JuÇ­rez. 

Benito Mussolini. 

Benito Bodoque. 

Y, ahora, Benito Castro.",,182,913,6.228,[],https://twitter.com/beltrandelrio/status/1354913635064274959
79,Duele MÇ¸xico,@me_duele_mexico,2021-01-28T04:46:38.000Z,"Duele MÇ¸xico
@me_duele_mexico
¶ú
27 ene. 2021","Alcalde de CuliacÇ­n, JesÇ§s Estrada develÇü ""Mural de la 4T"",  AMLO aparece junto a prÇüceres como Benito JuÇ­rez, Francisco I. Madero. Va el mÇğo 
1a : Hidalgo - El Padre de la Patria 
2a :  Juarez- El Benemerito de las AmÇ¸ricas  
3a : Zapata- El Caudillo del Sur
4a : AMLO- #ElCacas",,3,69,125,[],https://twitter.com/me_duele_mexico/status/1354652077008457735
80,Abraham Mendieta,@abrahamendieta,2021-01-29T21:57:00.000Z,"Abraham Mendieta
@abrahamendieta
¶ú
29 ene. 2021","Me cuentan los vecinos de Benito JuÇ­rez que ya iniciÇü la guerra sucia del PAN con publicidad anÇünima, de esa que el INE no ve ni computa. 

AdemÇ­s, es noticia falsa, solo subirÇ­ ese 35% como medida ecolÇügica a los vecinos que excedan un consumo de 60,000 litros.",,43,556,868,[],https://twitter.com/abrahamendieta/status/1355273769015775232
81,La Abuela GarcÇğa¶©ƒ?½,@rthur013,2021-01-29T00:05:37.000Z,"La Abuela GarcÇğa¶©ƒ?½
@rthur013
¶ú
28 ene. 2021","El corte de pelo estilo ""Benito JuÇ­rez"" es indispensable para conducir la maÇñanera ",Ğ??,52,243,1.536,[],https://twitter.com/rthur013/status/1354943748602527751
82,mexicanisimos,@mexidinamicas,2021-01-30T05:00:00.000Z,"mexicanisimos
@mexidinamicas
¶ú
29 ene. 2021",cuando benito juÇ­rez se murio chabelo ya habÇğa terminado la universidad,,3,,11,[],https://twitter.com/mexidinamicas/status/1355380217100034049
83,Luis Guillermo HernÇ­ndez,@luisghernan,2021-01-30T16:21:47.000Z,"Luis Guillermo HernÇ­ndez
@luisghernan
¶ú
30 ene. 2021","Comienzan CAMPAÇ?AS NEGRAS

Hagamos hilo para documentarla
Empiezo yo:

Volantes que reparten en Ciudad de MÇ¸xico
AlcaldÇğa Benito JuÇ­rez 
@BJAlcaldia
 controlada por 
@STaboadaMx
 

@INEMexico
 @iecm",,61,441,539,[],https://twitter.com/luisghernan/status/1355551796719017990
84,Gabo,@_gabonavarro,2021-01-31T23:18:25.000Z,"Gabo
@_gabonavarro
¶ú
31 ene. 2021","La verdad es que no quiero que terminen tras las rejas . 

Mejor como Benito, pero no JuÇ­rez o Bodoque, sino Mussolini.

Ese es el futuro que se merecen.",,2,11,37,[],https://twitter.com/_gabonavarro/status/1356019032789446659
85,Patitas en la Luna,@patitas_en,2021-01-31T22:36:29.000Z,"Patitas en la Luna
@patitas_en
¶ú
31 ene. 2021","Buenas tardes, serÇğan tan amables de enviar personal de TrÇ­nsito para infraccionar a vehÇğculo estacionado arriba de la banqueta en Viaducto y Dr Andrade, col. Atenor Salas en Benito JuÇ­rez, afuera de la Fonda Argentina, gracias. 
@UCS_GCDMX
, 
@OVIALCDMX
, 
@SSC_CDMX
, 
@Claudiashein",,5,11,16,[],https://twitter.com/patitas_en/status/1356008478901489665
106,Todos Somos Çlvaro ObregÇün,@TodosSomosAO,2021-01-02T15:35:46.000Z,"Todos Somos Çlvaro ObregÇün
@TodosSomosAO
¶ú
2 ene. 2021","Respondiendo a 
@Alvaro_Obregon_
 @LaydaSansores
 y 10 mÇ­s",,,1,3,[],https://twitter.com/TodosSomosAO/status/1345393356113911808
107,Lomas de Tarango,@vecinoslomastar,2021-01-02T16:44:30.000Z,"Lomas de Tarango
@vecinoslomastar
¶ú
2 ene. 2021","Respondiendo a 
@susanakana
 @Alvaro_Obregon_
 y 6 mÇ­s",,1,,,[],https://twitter.com/vecinoslomastar/status/1345410652702179329
108,ARIBELMAR,@adrobel,2021-01-03T06:14:33.000Z,"ARIBELMAR
@adrobel
¶ú
3 ene. 2021","@AlcaldiaAO
 @LaydaSansores
 @Claudiashein
  les dejo un claro ejemplo de la corrupciÇün de la alcaldÇğa Çlvaro ObregÇün donde se ve que los inspectores de vÇğa pÇ§blica lo Ç§nico que quieren es su noche por 10 vez reporto este negocio en avenida Tamaulipas al lado del no. 20 sta LucÇğa",,,,,"['https://pbs.twimg.com/media/EqyVNs0XAAA71t4?format=jpg&name=small', 'https://pbs.twimg.com/media/EqyVPICW8AA9pGh?format=jpg&name=small', 'https://pbs.twimg.com/media/EqyVQvMXMAAQL7C?format=jpg&name=small']",https://twitter.com/adrobel/status/1345614507125731328
