,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
5831,carlos,@runner959,2021-07-22T09:07:39.000Z,"carlos
@runner959
¶ú
22 jul. 2021","Respondiendo a 
@sasshkka
 @patty_juarez_
 y 2 mÇ­s",,,,2,[],https://twitter.com/runner959/status/1418135643599802372
5832,Daddy Me mi,@DaddyMe71873186,2021-07-22T20:36:54.000Z,"Daddy Me mi
@DaddyMe71873186
¶ú
22 jul. 2021","En respuesta a 
@La_Patty_Boop
 y 
@Katsuragui",,,3,9,[],https://twitter.com/DaddyMe71873186/status/1418309097313619969
5833,Macedonio Salgadi,@MacedonioSalga3,2021-07-22T03:37:16.000Z,"Macedonio Salgadi
@MacedonioSalga3
¶ú
21 jul. 2021","En respuesta a 
@fernandeznorona",,,1,5,[],https://twitter.com/MacedonioSalga3/status/1418052497361489922
5834,ToÇño Nar Sar,@TonoNarsar,2021-07-22T18:24:01.000Z,"ToÇño Nar Sar
@TonoNarsar
¶ú
22 jul. 2021","Muy rÇ­pido el proceso de vacunaciÇün en Benito JuÇ­rez  asÇğ como crÇğtico, tambiÇ¸n reconozco !!!",,,,8,[],https://twitter.com/TonoNarsar/status/1418275657038061568
5835,Juan Carlos Loera,@JloeraJuan,2021-07-22T21:55:25.000Z,"Juan Carlos Loera
@JloeraJuan
¶ú
22 jul. 2021","Estuvimos trabajando en Benito JuÇ­rez y GÇümez FarÇğas, como agradecimiento al esfuerzo de miles de mujeres y hombres por transformar #Chihuahua. 
Acordamos seguir ese compromiso; continuarÇ¸ sosteniendo acercamientos con todos los sectores para consolidar la estructura de Morena.",,6,7,22,"['https://pbs.twimg.com/media/E67qkydXoAYi1ZZ?format=jpg&name=small', 'https://pbs.twimg.com/media/E67qkyaX0AQPP2x?format=jpg&name=small']",https://twitter.com/JloeraJuan/status/1418328855627145221
5836,Kako,@kjlugol,2021-07-22T04:51:39.000Z,"Kako
@kjlugol
¶ú
21 jul. 2021","Cuando tengan sueÇños raros, acuÇ¸rdense de mi que soÇñÇ¸ que una moneda de $20 con la cara de Benito JuÇ­rez se reÇğa de mi... ¶¨¶¨¶¨???",Ğ?Ï?,,,3,[],https://twitter.com/kjlugol/status/1418071217098141698
5837,Lau odiadora profesional belieber,@laura_rengifoo,2021-07-22T04:42:29.000Z,"Lau odiadora profesional belieber
@laura_rengifoo
¶ú
21 jul. 2021","En respuesta a 
@MiguelMartin041",,1,,2,[],https://twitter.com/laura_rengifoo/status/1418068912009187332
5838,HÇ¸ctor Detective Mx,@HctorDetectivMx,2021-07-22T05:30:17.000Z,"HÇ¸ctor Detective Mx
@HctorDetectivMx
¶ú
22 jul. 2021","En respuesta a 
@HctorDetectivMx
 y 
@VicenteFoxQue",,1,3,8,"['https://pbs.twimg.com/media/E64JFl5XIAI_GJJ?format=jpg&name=small', 'https://pbs.twimg.com/media/E64JF0mWUAImgbM?format=jpg&name=small', 'https://pbs.twimg.com/media/E64JGFBWEAELPy_?format=jpg&name=small', 'https://pbs.twimg.com/media/E64JGVSWUAAKp6R?format=jpg&name=medium']",https://twitter.com/HctorDetectivMx/status/1418080939167600644
5839,AXL,@AXL_BELFORT,2021-07-22T01:26:18.000Z,"AXL
@AXL_BELFORT
¶ú
21 jul. 2021","Hasta este momento, el problema y los atrasos persisten. Por cierto, despuÇ¸s de culpar a la FAA de la falla de Internet, ningÇ§n otro aeropuerto en el mundo, reporta que tenga problemas en la conexiÇün con ese misma seÇñal, solo el Benito JuÇ­rez...

QuÇ¸ raro ¶¨no?",,2,10,54,[],https://twitter.com/AXL_BELFORT/status/1418019539850252290
5840,claudiahernandez,@claudia71586555,2021-07-22T08:59:09.000Z,"claudiahernandez
@claudia71586555
¶ú
22 jul. 2021","En respuesta a 
@miseleccionmx",,,,2,['https://pbs.twimg.com/media/E6446DqXoAEoJ9L?format=jpg&name=small'],https://twitter.com/claudia71586555/status/1418133504940990465
5841,Neto Novoa,@maximumneto,2021-07-22T14:42:03.000Z,"Neto Novoa
@maximumneto
¶ú
22 jul. 2021","""al tercero le vale madre""

verÇ­s como a miles de turistas no ""le vale madre"" hacer traslados de 2 horas en pesera, de Benito JuÇ­rez a Santa LucÇğa. https://twitter.com/robertohdzcar/status/1418214871691235331ƒ?İ",,2,,1,[],https://twitter.com/maximumneto/status/1418219797796462594
5842,UBICAPET MÇ?XICO,@UbicapetMexico,2021-07-22T22:56:24.000Z,"UBICAPET MÇ?XICO
@UbicapetMexico
¶ú
22 jul. 2021"," PERDIDA 
 MÇ­s info: https://ubicapet.com.mx/perdidos/flor-criollo-mezcla-de-varias-razas-56ƒ?İ

P3958
ƒ??Florƒ?
Hembra 
Miel con blanco 
Criolla 
Colonia Portales, Benito JuÇ­rez, CDMX.",Ğ??ÿ Ğ??ÿ Ğ???,,6,2,['https://pbs.twimg.com/media/E674iWsVkAQ3HUe?format=jpg&name=small'],https://twitter.com/UbicapetMexico/status/1418344205110370308
5843,Renato Corona,@recoayo,2021-07-22T15:15:44.000Z,"Renato Corona
@recoayo
¶ú
22 jul. 2021","Buenos dÇğas 
@OVIALCDMX
 @SSC_CDMX
 se requiere reparaciÇün de semÇ­foro en cruce de av. CuauhtÇ¸moc y eje 6, alcaldÇğa Benito JuÇ­rez, gracias.",,3,1,3,[],https://twitter.com/recoayo/status/1418228273021083653
5844,Gobierno de Jalisco,@GobiernoJalisco,2021-07-22T21:01:00.000Z,"Gobierno de Jalisco
@GobiernoJalisco
¶ú
22 jul. 2021","El seÇñor Eduardo Herrera fue a aplicarse su segunda dosis de vacunaciÇün contra el COVID-19 en el macromÇüdulo del Auditorio Benito JuÇ­rez bajo el modelo Jalisco. 

Sigamos sus consejos. Acudamos cuando nos toque la vacuna y sigamos sin bajar la guardia para seguir cuidÇ­ndonos.",,,1,29,"['https://pbs.twimg.com/media/E67UpAfWUAUQzyk?format=jpg&name=small', 'https://pbs.twimg.com/media/E67UqUgWUAU2DQN?format=jpg&name=small']",https://twitter.com/GobiernoJalisco/status/1418315161987846151
5845,N+ Monterrey,@nmasmonterrey,2021-07-22T23:25:00.000Z,"N+ Monterrey
@nmasmonterrey
¶ú
22 jul. 2021","Un presunto narcomenudista detenido, asÇğ como droga y armas de fuego aseguradas fue el resultado de un despliegue de elementos de la Agencia Estatal de Investigaciones en la Colonia Benito JuÇ­rez, en Guadalupe.

#LasNoticiasMty",,1,1,6,[],https://twitter.com/nmasmonterrey/status/1418351400463966212
5846,Kal El of Krypton (Clark Kent),@KalEl7612,2021-07-22T03:36:17.000Z,"Kal El of Krypton (Clark Kent)
@KalEl7612
¶ú
21 jul. 2021","En respuesta a 
@ZMyBerg",,,1,1,[],https://twitter.com/KalEl7612/status/1418052251063619593
5847,SEGOB CDMX,@SeGobCDMX,2021-07-22T14:05:59.000Z,"SEGOB CDMX
@SeGobCDMX
¶ú
22 jul. 2021","¶¨Tienes entre 30 y 39 aÇños y vives en Azcapotzalco, Benito JuÇ­rez, CoyoacÇ­n, Gustavo A. Madero, Miguel Hidalgo, TlÇ­huac o Tlalpan? Recuerda que puedes vacunarte  contra #COVID19 en cualquiera de estas alcaldÇğas.

Consulta mÇ­s  https://vacunacion.cdmx.gob.mx",Ğ?? Ğ??? Ğ???,4,19,25,['https://pbs.twimg.com/media/E65_GUqVkA4ItTM?format=jpg&name=small'],https://twitter.com/SeGobCDMX/status/1418210718587920384
5848,TV Azteca Quintana Roo,@AztecaQRoo,2021-07-22T14:23:10.000Z,"TV Azteca Quintana Roo
@AztecaQRoo
¶ú
22 jul. 2021","Anuncian la aplicaciÇün de segunda dosis para adultos entre 40 y 49 aÇños de edad en Benito JuÇ­rez, Puerto Morelos, Solidaridad y LÇ­zaro CÇ­rdenas.",,,1,1,"['https://pbs.twimg.com/media/E66C_J2VgAYmMlW?format=jpg&name=small', 'https://pbs.twimg.com/media/E66C_KIUUAMTUu3?format=jpg&name=small', 'https://pbs.twimg.com/media/E66C_KJUYAoMavv?format=jpg&name=small', 'https://pbs.twimg.com/media/E66C_KUUcAYMaLG?format=jpg&name=small']",https://twitter.com/AztecaQRoo/status/1418215045356417033
5849,Luces del Siglo,@lucesdelsiglo,2021-07-22T19:22:00.000Z,"Luces del Siglo
@lucesdelsiglo
¶ú
22 jul. 2021","¶­AsÇğ estÇ­ el #sargazo en Quintana Roo! 

Isla Mujeres y Puerto Morelos tienen un escaso recale de sargazo, mientras que en Benito JuÇ­rez, Solidaridad y OthÇün P. Blanco es moderado, #NiTodosLosDÇğasNiEnTodasLasPlayas",Ğ??ï,,1,1,['https://pbs.twimg.com/media/E66zPRZXsAEKlsI?format=jpg&name=small'],https://twitter.com/lucesdelsiglo/status/1418290247507529731
5850,De Pisa y Corre,@PisayCorreTV,2021-07-22T13:59:20.000Z,"De Pisa y Corre
@PisayCorreTV
¶ú
22 jul. 2021","Porros se enfrentan en la Facultad de Medicina en la Universidad Benito JuÇ­rez de Oaxaca. AsÇğ fue el enfrentamiento

#DePisaYCorreTV con 
@PamCerdeira
 @ehiramhurtado",,,6,33,['https://pbs.twimg.com/media/E659ibRVUAolOMK.jpg'],https://twitter.com/PisayCorreTV/status/1418209045211541504
5851,Reporte Çndigo,@Reporte_Indigo,2021-07-22T14:35:00.000Z,"Reporte Çndigo
@Reporte_Indigo
¶ú
22 jul. 2021","#CDMX | El alcalde de Benito JuÇ­rez, 
@STaboadaMx
, considerÇü que durante el periodo de emergencia por #COVID19 hacÇğan falta bases para ceniceros y equipo de sonido de miles de pesos, esto a pesar de que los gastos en salud eran prioritarios",,4,19,11,['https://pbs.twimg.com/card_img/1646523151898034176/g57sQ3XH?format=jpg&name=small'],https://twitter.com/Reporte_Indigo/status/1418218022062362626
5852,Ğ??Ğ??Ğ??Ğ?½Ğ??Ğ??Ğ??Ğ?? Ğ??Ğ??Ğ?? Ğ?ûĞ??Ğ??Ğ?Ğ??Ğ??ƒ??Ğ??,@RichFokalot,2021-07-22T19:25:07.000Z,"Ğ??Ğ??Ğ??Ğ?½Ğ??Ğ??Ğ??Ğ?? Ğ??Ğ??Ğ?? Ğ?ûĞ??Ğ??Ğ?Ğ??Ğ??ƒ??Ğ??
@RichFokalot
¶ú
22 jul. 2021","Yo si creo que el que a los Benito JuÇ­rez nos ponen la rusa porque somos Panistas. Es un complot, pinche gobierno puto.",ƒ?? Ğ??ñ,1,,3,[],https://twitter.com/RichFokalot/status/1418291034052694026
5853,PAN Ciudad de MÇ¸xico,@PAN_CDMX,2021-07-22T15:11:06.000Z,"PAN Ciudad de MÇ¸xico
@PAN_CDMX
¶ú
22 jul. 2021"," Nos vemos el dÇğa de hoy en nuestra Junta #ConLaMilitancia que convoca el Presidente 
@AAtaydeR
. 

 Nuestro invitado especial serÇ­ el Alcalde de Benito JuÇ­rez, 
@STaboadaMx
.

¶­Te esperamos estimad@ Militante! #SÇğHayDeOtra ",Ğ??½ Ğ??,1,2,13,['https://pbs.twimg.com/media/E66OCkeXsAAPQbB?format=jpg&name=small'],https://twitter.com/PAN_CDMX/status/1418227109441458176
5854,CMDPDH,@CMDPDH,2021-07-22T22:31:18.000Z,"CMDPDH
@CMDPDH
¶ú
22 jul. 2021","Ante la mirada cÇümplice de la 
@GN_MEXICO_
, la policÇğa de CancÇ§n arrastrÇü por la fuerza a las manifestantes al interior del Ayuntamiento de Benito JuÇ­rez, en #CancÇ§n.

Fueron reprimidas por alzar la voz ante el feminicidio de Alexis: http://cmdpdh.org/casos-paradigmaticos-2-2/casos-defendidos/caso-9n/ƒ?İ

#9N 
#9NVigente",,,15,17,['https://pbs.twimg.com/media/E67x3CcXsAUxIJ5?format=jpg&name=small'],https://twitter.com/CMDPDH/status/1418337888866033667
5855,El Punto Sobre la i,@elpuntosobrelai,2021-07-22T00:52:13.000Z,"El Punto Sobre la i
@elpuntosobrelai
¶ú
21 jul. 2021",Registro Civil de Benito JuÇ­rez se incorpora a campaÇña nacional ƒ??Soy MÇ¸xicoƒ?,,,1,1,[],https://twitter.com/elpuntosobrelai/status/1418010962683207680
5856,Arno,@Clionautica,2021-07-22T15:05:52.000Z,"Arno
@Clionautica
¶ú
22 jul. 2021","ƒ??La biografÇğa de Benito JuÇ­rez es la historia del MÇ¸xico moderno, con sus defectos y virtudesƒ?. 
AngÇ¸lica VÇ­zquez del Mercado.",,1,1,2,['https://pbs.twimg.com/media/E66M1iOVoAEfwTB?format=jpg&name=small'],https://twitter.com/Clionautica/status/1418225790454403083
5857,El Hobbit !!,@joesatriani81,2021-07-22T18:42:57.000Z,"El Hobbit !!
@joesatriani81
¶ú
22 jul. 2021","Alguien sabe que estÇ­ pasando, la Pfizer no se aplicÇü en Benito JuÇ­rez para ese rango de edad...
@SESA_QROO
 @CarlosJoaquin
Alguien puede aclarar esta situaciÇün.?
Gracias. https://twitter.com/AytoCancun/status/1418278837113262082ƒ?İ",,2,,,[],https://twitter.com/joesatriani81/status/1418280422958587911
5858,Al Momento 4T,@Almomento4T,2021-07-23T14:45:49.000Z,"Al Momento 4T
@Almomento4T
¶ú
23 jul. 2021","#UnDÇğaComoHoy pero de 1859
Benito JuÇ­rez expide la Ley sobre Matrimonio Civil.",Ğ???,,17,27,['https://pbs.twimg.com/media/E6_R1hHXIAINzbd?format=jpg&name=small'],https://twitter.com/Almomento4T/status/1418583131402215425
5859,COBAEM,@COBAEMex,2021-07-23T14:00:00.000Z,"COBAEM
@COBAEMex
¶ú
23 jul. 2021","#UnDÇğaComoHoy en 1859, el ex presidente Benito JuÇ­rez expidiÇü la Ley sobre Matrimonio Civil.",,,30,30,['https://pbs.twimg.com/media/E6TlyQaXoAIwkIp?format=jpg&name=small'],https://twitter.com/COBAEMex/status/1418571602074157057
5860,Gonzalo Mancilla,@chalo_mb,2021-07-23T18:03:10.000Z,"Gonzalo Mancilla
@chalo_mb
¶ú
23 jul. 2021","@Trafico_ZMG
 trÇ­fico detenido inmediaciones auditorio Benito JuÇ­rez",,3,4,13,['https://pbs.twimg.com/media/E6__APRXEAkdjfL?format=jpg&name=900x900'],https://twitter.com/chalo_mb/status/1418632795568721921
5861,Alberto Batun Chulim,@albertobatun_,2021-07-23T00:12:28.000Z,"Alberto Batun Chulim
@albertobatun_
¶ú
22 jul. 2021","En mi labor como Comisionado de Asuntos Municipales, me reunÇğ con el SÇğndico del Ayuntamiento de Benito JuÇ­rez Heyden Cebada. Es importante estar vinculados y conscientes de las acciones y trabajos que se realizan en los municipios para asÇğ participar y generar metas claras.",,,1,5,['https://pbs.twimg.com/media/E68J8rpVUAAUc7Q?format=jpg&name=small'],https://twitter.com/albertobatun_/status/1418363348069064704
5862,Laura Alicia Lopez M,@LauraAliciaLop,2021-07-23T02:55:35.000Z,"Laura Alicia Lopez M
@LauraAliciaLop
¶ú
22 jul. 2021","Junta de la militancia 
@PAN_CDMX
 con un invitado de lujo, el Alcalde 
@STaboadaMx
 , es un verdadero gusto saber que en nuestra AlcaldÇğa Benito JuÇ­rez tenemos a un gran polÇğtico al frente.

Como siempre amigo Presidente 
@AAtaydeR
 un gusto escucharte, eres el mejor.

#SiHayDeOtra ",,,3,7,[],https://twitter.com/LauraAliciaLop/status/1418404398091300864
5863,Ashitaka,@ashitakasalto,2021-07-23T19:53:32.000Z,"Ashitaka
@ashitakasalto
¶ú
23 jul. 2021","Respondiendo a 
@ashitakasalto
 @UCS_GCDMX
 y 16 mÇ­s",Ğ?®?,6,5,3,"['https://pbs.twimg.com/media/E7AYO4FWQAAw-gi?format=jpg&name=small', 'https://pbs.twimg.com/media/E7AYRBfXsAAvr_t?format=jpg&name=small']",https://twitter.com/ashitakasalto/status/1418660573538144264
5864,Toluca FC,@TolucaFC,2021-07-23T23:00:10.000Z,"Toluca FC
@TolucaFC
¶ú
23 jul. 2021","| ¶­A debutar esta noche en el #GritaMÇ¸xicoA21 con triunfo, en el OlÇğmpico Benito JuÇ­rez!

#JuntosGanamos | #SomosElToluca",Ğ?? Ğ??¾,,7,71,[],https://twitter.com/TolucaFC/status/1418707540871979019
5865,STIRTT Nacional,@STIRTTnacional,2021-07-23T21:45:03.000Z,"STIRTT Nacional
@STIRTTnacional
¶ú
23 jul. 2021",#UnDÇğaComoHoy | Benito JuÇ­rez expide la Ley sobre el Matrimonio Civil. ,Ğ??,1,4,7,['https://pbs.twimg.com/media/E7Axy7KXMAEIZhm?format=jpg&name=small'],https://twitter.com/STIRTTnacional/status/1418688635407409154
5866,Toluca FC,@TolucaFC,2021-07-23T21:00:52.000Z,"Toluca FC
@TolucaFC
¶ú
23 jul. 2021","| ¶­Faltan sÇülo 5 horas para nuestro debut en el Torneo #GritaMexicoA21!

 Viernes ¶ú 23 de julio
 21:00 hrs. (HC)
 OlÇğmpico Benito JuÇ­rez

 
@TUDNMEX
 

#JuntosGanamos | #SomosElToluca ",Ğ?? Ğ??? Ğ??û Ğ??? Ğ??? Ğ?? Ğ??§ Ğ??¾,2,7,73,['https://pbs.twimg.com/media/E7AnrzHX0AUVhGP?format=jpg&name=small'],https://twitter.com/TolucaFC/status/1418677518819860482
5867,Corina Carmona,@corinacarmona,2021-07-23T01:03:34.000Z,"Corina Carmona
@corinacarmona
¶ú
22 jul. 2021","El prÇüximo lunes 26 a las 12 del dÇğa, hablaremos sobre los beneficios de la inclusiÇün laboral de las personas con discapacidad. ConÇ¸ctense en la pÇ­gina Corina Carmona Concejal en Benito JuÇ­rez , los esperamos.",,,4,5,['https://pbs.twimg.com/media/E68Vo6AVUAAUBPL?format=jpg&name=small'],https://twitter.com/corinacarmona/status/1418376206521622531
5868,Pep Guerra,@pepguerra,2021-07-23T20:00:48.000Z,"Pep Guerra
@pepguerra
¶ú
23 jul. 2021",¶¨Y cuando vas a levantar toda la basura que generÇü tu campaÇña? AhÇğ sigue tu mugrero regado por toda la Benito JuÇ­rez.,,,1,4,['https://pbs.twimg.com/profile_images/1486771565983408132/XJuCzXBr_normal.jpg'],https://twitter.com/pepguerra/status/1418662402053361665
5869,intestino ƒ?ğ,@ProfesorDoval,2021-07-23T01:11:09.000Z,"intestino ƒ?ğ
@ProfesorDoval
¶ú
22 jul. 2021","Y aspiracionistas: el examen que sea es producto de gente sin escrÇ§pulos morales. Por eso, en las Universidades para el Bienestar de Benito JuÇ­rez GarcÇğa se garantiza el ingreso a cualquiera. A cualquiera, literalmente.",,1,3,19,['https://pbs.twimg.com/profile_images/1616663828082888704/wECd3fH4_normal.jpg'],https://twitter.com/ProfesorDoval/status/1418378113646477318
5870,Contrastes Puebla,@ContrastesP,2021-07-23T14:43:26.000Z,"Contrastes Puebla
@ContrastesP
¶ú
23 jul. 2021","#EntÇ¸rate
Trabajadores del Sindicato ""Benito JuÇ­rez"" (
@SUETHAPIPOPDOFL
), encabezado por 
@GonzaloJuarezM
, avalaron el incremento salarial 2021 otorgado por el Ayuntamiento de #Puebla.",,12,32,43,[],https://twitter.com/ContrastesP/status/1418582533504212992
5871,FC JuÇ­rez,@fcjuarezoficial,2021-07-23T22:00:00.000Z,"FC JuÇ­rez
@fcjuarezoficial
¶ú
23 jul. 2021","/ #CaraACara | #CacoGarcÇğa  #Sambueza

¶­A galopar sobre el campo, 'Caco'!

¶­VAMOS BRAVOS!

Bravos  Toluca 

#Jornada1
 Hoy
 8:00 PM (Hora de CDJ)
 
@TUDNMEX
  | 
@AztecaDeportes
  
 OlÇğmpico  Benito JuÇ­rez
 
@TolucaFC
 

#MÇ­sBravosQueNunca #JuÇ­rezEsElNumberOne",Ğ??? Ğ?? Ğ??? Ğ?? Ğ??? Ğ??û ƒ?« Ğ??? ƒø Ğ??§ Ğ?? Ğ???,,,22,['https://pbs.twimg.com/media/E7AC1UXXMAIi6Ot?format=jpg&name=small'],https://twitter.com/fcjuarezoficial/status/1418692400252215297
5872,Luces del Siglo,@lucesdelsiglo,2021-07-23T17:16:00.000Z,"Luces del Siglo
@lucesdelsiglo
¶ú
23 jul. 2021","¶­AsÇğ estÇ­ el #sargazo en Quintana Roo! 

Isla Mujeres y Puerto Morelos tienen un escaso recale de sargazo, mientras que en Benito JuÇ­rez, Solidaridad y OthÇün P. Blanco es moderado, #NiTodosLosDÇğasNiEnTodasLasPlayas",Ğ??ï,,2,2,['https://pbs.twimg.com/media/E6_kt6oXoAArS_t?format=jpg&name=small'],https://twitter.com/lucesdelsiglo/status/1418620926522912770
5873,Ayto Benito JuÇ­rez,@AytoCancun,2021-07-23T15:50:32.000Z,"Ayto Benito JuÇ­rez
@AytoCancun
¶ú
23 jul. 2021","Benito JuÇ­rez permanece en semÇ­foro naranjadel 19 al 25 de julio del 2021.
Recordemos tomar nuestras medidas sanitarias, nuestra sana distancia y seguir cuidÇ­ndonos. ",Ğ??ÿ Ğ??ú Ğ?õ¬,1,2,10,['https://pbs.twimg.com/media/E6_gpvdX0AUzZ2b?format=jpg&name=small'],https://twitter.com/AytoCancun/status/1418599420006912005
5874,Central de Noticias Mx,@CentraldeNotiMx,2021-07-23T22:34:03.000Z,"Central de Noticias Mx
@CentraldeNotiMx
¶ú
23 jul. 2021","#JuegosOlÇğmpicos | Desde el mercado Benito JuÇ­rez, en #Jojutla, #Morelos, Hermilo PÇ¸rez, abuelito del atleta 
@irvingperezp
, envÇğa un mensaje de Ç­nimo a su nieto previo a su participaciÇün en #Tokio2020.",,,4,3,[],https://twitter.com/CentraldeNotiMx/status/1418700969555243010
5875,XEVA TABASCO,@XEVATabasco,2021-07-23T13:01:18.000Z,"XEVA TABASCO
@XEVATabasco
¶ú
23 jul. 2021","#UnDÇğaComoHoy, pero de 1859, el expresidente Benito JuÇ­rez expide la Ley sobre Matrimonio Civil, la cual tipificÇü este hecho como un contrato, ya que antes todos los matrimonios eran un acto que correspondÇğa a la Iglesia.",,,5,8,['https://pbs.twimg.com/media/E6-5zszX0AMBq_m?format=jpg&name=small'],https://twitter.com/XEVATabasco/status/1418556830012387331
5876,FiscalÇğa General del Estado de Quintana Roo,@FGEQuintanaRoo,2021-07-23T03:36:35.000Z,"FiscalÇğa General del Estado de Quintana Roo
@FGEQuintanaRoo
¶ú
22 jul. 2021","La 
@FGEQuintanaRoo
 informa que iniciÇü carpeta de investigaciÇün en relaciÇün al deceso de un masculino originario de Texas en el municipio de Benito JuÇ­rez. Se investigan las circunstancias en las que ocurrieron los hechos. El cuerpo fue localizado en una ventana de un baÇño (1/2)",,7,9,12,[],https://twitter.com/FGEQuintanaRoo/status/1418414712572846088
5877,PolicÇğa Vial Jalisco,@JaliscoVial,2021-07-23T15:21:28.000Z,"PolicÇğa Vial Jalisco
@JaliscoVial
¶ú
23 jul. 2021","Brindamos apoyo en las inmediaciones del macrocentro de vacunaciÇün ubicado en el Auditorio Benito JuÇ­rez, para garantizar la #SeguridadVial de quienes transitan por la zona 

Si debes acudir o circulas por el sitio, sigue indicaciones y maneja con precauciÇün.",Ğ??©,2,2,8,"['https://pbs.twimg.com/media/E6_Z_SGWEAM_7T-?format=jpg&name=small', 'https://pbs.twimg.com/media/E6_Z_SKWQAQw023?format=jpg&name=360x360', 'https://pbs.twimg.com/media/E6_Z_SIXoAMpsU0?format=jpg&name=360x360']",https://twitter.com/JaliscoVial/status/1418592103924441091
5878,FC JuÇ­rez,@fcjuarezoficial,2021-07-23T23:00:01.000Z,"FC JuÇ­rez
@fcjuarezoficial
¶ú
23 jul. 2021","/ #JugadorASeguir  #CacoGarcÇğa

Hoy, 'Caco', serÇ­ clave para sacar los  puntos.

¶­CON TODO!

Bravos  Toluca 

#Jornada1
 Hoy
 8:00 PM (Hora de CDJ)
 
@TUDNMEX
 | 
@AztecaDeportes
  
 OlÇğmpico  Benito JuÇ­rez
 
@TolucaFC
#MÇ­sBravosQueNunca #JuÇ­rezEsElNumberOne",Ğ??? Ğ?? ƒ?­ Ğ?? Ğ??? Ğ??û ƒ?« Ğ??? ƒø Ğ??§ Ğ?? Ğ???,,2,12,['https://pbs.twimg.com/media/E7AA32GX0AcnewN?format=jpg&name=small'],https://twitter.com/fcjuarezoficial/status/1418707503374761987
5879,INEHRM,@INEHRM,2021-07-23T17:00:01.000Z,"INEHRM
@INEHRM
¶ú
23 jul. 2021","#Reforma 

23-julio-1867

El presidente Benito JuÇ­rez cancela las facultades extraordinarias a los jefes militares y dispone la reducciÇün del ejÇ¸rcito de 80 a 20 mil hombres",,,1,3,['https://pbs.twimg.com/media/E6v8SntXsAEIkse?format=jpg&name=360x360'],https://twitter.com/INEHRM/status/1418616903849844739
5880,LIZ,@lizcervantess,2021-07-23T03:14:32.000Z,"LIZ
@lizcervantess
¶ú
22 jul. 2021","Logra sindicato Benito JuÇ­rez (
@SUETHAPIPOPDOFL
)
incremento salarial del 4% directo al salario.

Es un total de 13.5 millones de pesos.",Ğ??? Ğ?Ïü Ğ??¯,21,28,44,['https://pbs.twimg.com/profile_images/1609621749041176577/PpLJ-ZV2_normal.jpg'],https://twitter.com/lizcervantess/status/1418409166646005761
5881,Pilar Aguilar,@pilaraguilarm,2021-07-23T13:09:20.000Z,"Pilar Aguilar
@pilaraguilarm
¶ú
23 jul. 2021","Pablo AndrÇ¸s, 36 y Nora Isabel, 27, a vecinos del fraccionamiento Benito JuÇ­rez,  e IvÇ­n, 21, del fraccionamiento Villas del Manantial, detenidos por el asalto  el dÇğa 12 a la gasolinera de avenida Carrola Antuna,  frente al CCH, de la que se llevaron 500 mil pesos; falta uno.",,,2,6,[],https://twitter.com/pilaraguilarm/status/1418558852405108741
5882,Memoria de MÇ¸xico,@memoriademexico,2021-07-23T15:37:50.000Z,"Memoria de MÇ¸xico
@memoriademexico
¶ú
23 jul. 2021","En medio de la guerra de Reforma, el gobierno del presidente interino Benito JuÇ­rez GarcÇğa expidiÇü la Ley de Matrimonio Civil. 

#MemoriaRecuerda",Ğ??? Ğ??ø,1,1,9,['https://pbs.twimg.com/media/E6_duMFXIAorGhM?format=jpg&name=small'],https://twitter.com/memoriademexico/status/1418596225104949253
5883,timeoutmexico,@TimeOutMexico,2021-07-23T13:15:56.000Z,"timeoutmexico
@TimeOutMexico
¶ú
23 jul. 2021","AcÇ­ en la Tierra es una obra para los chicos y grandes que no se sienten de este mundo. No te la pierdas este fin de semana en el Teatro Benito JuÇ­rez #TOMKids. Usa el cÇüdigo TIMEOUT y obtÇ¸n 2x1 en lÇğnea y taquilla vÇğa Ticketmaster. 
@lamaquinadtp",,1,2,5,['https://pbs.twimg.com/media/E6-9K8TXsAcZpe2?format=jpg&name=small'],https://twitter.com/TimeOutMexico/status/1418560514834288641
5884,AGNMÇ¸xico,@AGNMex,2021-07-23T14:00:01.000Z,"AGNMÇ¸xico
@AGNMex
¶ú
23 jul. 2021","#UnDÇğaComoHoy de 1859, el presidente Benito JuÇ­rez expidiÇü la Ley sobre Matrimonio Civil en Veracruz.
De este modo, se otorgÇü al poder civil la facultad de sancionar los matrimonios.

#AGNRecuerda las Leyes de Reforma: https://bit.ly/2KLZtlq",,,2,5,"['https://pbs.twimg.com/media/E54DobhXoAEiG18?format=jpg&name=small', 'https://pbs.twimg.com/media/E54DobiWQAMU3W-?format=jpg&name=small', 'https://pbs.twimg.com/media/E54DobiXMAMZrTp?format=jpg&name=small']",https://twitter.com/AGNMex/status/1418571605920321537
5885,C Ğ??ı diabolenga,@dianaxxcooper,2021-07-23T22:40:55.000Z,"C Ğ??ı diabolenga
@dianaxxcooper
¶ú
23 jul. 2021","En respuesta a 
@joy_todavia",,,,4,[],https://twitter.com/dianaxxcooper/status/1418702697092485124
